,State,Year,Population,CO2 Emissions (Millions of tonnes),PPP,GDP,Average Salary,Average Disposable Income,Violent Crimes Committed,Unemployment Rate,Hospital Count,Traffic Fatalities,Air Quality Index
2003,New Hampshire,1975,829145,12.58575870309709,,,5786.0,5227.0,,,,,
2004,New Hampshire,1976,847438,13.64816195887525,,,6418.0,5748.0,,6.42,,,
2005,New Hampshire,1977,865731,14.1050451520859,,,7050.0,6284.0,,5.57,,,
2006,New Hampshire,1978,884024,13.55924307169238,,,7932.0,7008.0,,3.82,,,
2007,New Hampshire,1979,902317,12.90977528214903,,,8896.0,7848.0,,3.13,,,
2008,New Hampshire,1980,920610,12.75433878422558,,,10043.0,8888.0,,4.51,,,46.75
2009,New Hampshire,1981,939474,11.47757602421314,,,11217.0,9896.0,,5.06,,,40.75
2010,New Hampshire,1982,958338,11.19734129256537,,,12199.0,10885.0,,6.87,,,43.75
2011,New Hampshire,1983,977202,11.19559460158321,,,13270.0,11835.0,,5.5,,,40.25
2012,New Hampshire,1984,996066,13.00515611261141,,,14693.0,13142.0,,4.2,,,36.0
2013,New Hampshire,1985,1014931,13.23455227695866,,,15883.0,14085.0,,3.66,,,37.75
2014,New Hampshire,1986,1033795,13.93100017824326,,,17072.0,15046.0,,2.66,,,38.5
2015,New Hampshire,1987,1052659,15.1927742618672,,,18292.0,16096.0,,2.21,,,36.75
2016,New Hampshire,1988,1071523,15.64549939913009,,,19682.0,17451.0,,2.38,,,39.25
2017,New Hampshire,1989,1090387,15.8384896386802,,,20665.0,18342.0,,3.34,,,39.25
2018,New Hampshire,1990,1109252,14.59423284507914,,,20681.0,18455.0,,5.28,,,33.5
2019,New Hampshire,1991,1121905,14.28450607744241,,,21459.0,19294.0,,6.8,,,30.5
2020,New Hampshire,1992,1134558,14.40811492459306,,,22323.0,20090.0,,7.3,,,30.25
2021,New Hampshire,1993,1147212,14.87407458589964,,,22812.0,20444.0,,6.1,,,30.5
2022,New Hampshire,1994,1159865,14.93076538086131,,,24071.0,21597.0,,4.49,,,32.25
2023,New Hampshire,1995,1172519,15.05324393055144,,,25205.0,22537.0,,3.82,,,31.5
2024,New Hampshire,1996,1185172,15.24432700187428,,,26298.0,23289.0,,3.74,,,34.7
2025,New Hampshire,1997,1197825,16.50382434576695,,51026.6,27985.0,24482.0,,3.37,,,35.0
2026,New Hampshire,1998,1210479,16.52387166501702,,54954.5,30348.0,26587.0,,2.83,,,34.9
2027,New Hampshire,1999,1223132,16.688919248197,,56913.1,31857.0,27743.0,,2.75,28.0,,38.6
2028,New Hampshire,2000,1235786,17.45939291083901,,60742.5,35323.0,30496.0,,2.65,28.0,,35.6
2029,New Hampshire,2001,1243854,16.95077083937813,,61719.4,36782.0,32264.0,,3.39,28.0,,40.3
2030,New Hampshire,2002,1251922,17.66983731832843,,63474.2,37013.0,33313.0,,4.49,28.0,,39.1
2031,New Hampshire,2003,1259991,21.02774641395606,,66119.4,37374.0,33969.0,,4.47,28.0,,40.22222222222222
2032,New Hampshire,2004,1268059,21.96973518229982,,68428.1,39324.0,35869.0,,3.8,28.0,,38.75
2033,New Hampshire,2005,1276128,21.25355358833788,,69556.1,40404.0,36527.0,,3.62,28.0,477.0,40.625
2034,New Hampshire,2006,1284196,19.38859044375392,,71424.5,42866.0,38576.0,,3.53,28.0,,37.5
2035,New Hampshire,2007,1292264,19.17850660513845,,71943.5,44422.0,39723.0,,3.52,28.0,,37.375
2036,New Hampshire,2008,1300333,18.7305924179798,106.272,71195.6,45713.0,41027.0,1918.0,3.77,28.0,,38.0
2037,New Hampshire,2009,1308401,17.06646213091679,105.231,70498.6,45119.0,41593.0,1973.0,6.14,28.0,,37.285714285714285
2038,New Hampshire,2010,1316470,16.73749691145593,104.064,72950.4,46982.0,43139.0,2083.0,6.08,28.0,,40.0
2039,New Hampshire,2011,1322575,16.33465461007317,103.513,73465.0,49086.0,44567.0,2358.0,5.45,28.0,,41.0
2040,New Hampshire,2012,1328681,14.70517823973193,102.937,74082.8,50715.0,46246.0,2305.0,5.47,28.0,,40.714285714285715
2041,New Hampshire,2013,1334787,14.40707199620517,102.84,75503.4,50423.0,45498.0,2627.0,5.25,28.0,,40.57142857142857
2042,New Hampshire,2014,1340893,15.11470346469556,102.144,76836.2,51988.0,46708.0,2496.0,4.32,28.0,716.0,40.857142857142854
2043,New Hampshire,2015,1346999,15.22799713909512,103.956,79319.3,54161.0,48388.0,2585.0,3.39,28.0,815.0,40.285714285714285
2044,New Hampshire,2016,1353105,13.75091779960457,105.144,80736.1,55677.0,49566.0,2566.0,2.88,28.0,924.0,37.285714285714285
2045,New Hampshire,2017,1359211,13.45346136174902,105.765,81179.6,57878.0,51775.0,2613.0,2.81,28.0,907.0,37.142857142857146
2046,New Hampshire,2018,1365317,14.18155328240129,103.53,82269.5,60335.0,54331.0,2358.0,2.62,28.0,959.0,38.0
2047,New Hampshire,2019,1371423,13.88221593643673,104.02,84438.2,63946.0,57429.0,2074.0,2.57,28.0,864.0,36.285714285714285
2048,New Hampshire,2020,1377529,12.40171333767352,105.271,83152.6,67535.0,60776.0,1952.0,6.72,28.0,872.0,37.57142857142857
2049,New Hampshire,2021,1354066,13.27405977262654,102.565,89949.3,73672.0,65093.0,1818.0,3.4,28.0,946.0,37.42857142857143
2050,New Hampshire,2022,1351614,13.80155008537251,107.809,91416.1,74952.0,64510.0,1867.0,2.5,28.0,1039.0,37.142857142857146
2051,New Hampshire,2023,1348254,,105.345,93466.7,78936.0,69814.0,1623.0,,,,39.142857142857146
2052,New Hampshire,2024,1343966,,,96501.1,82878.0,73218.0,,,,,38.285714285714285
2053,New Hampshire,2025,1338730,,,,,,,,,,
2054,New Hampshire,2026,1332525,,,,,,,,,,
2055,New Hampshire,2027,1325332,,,,,,,,,,
2056,New Hampshire,2028,1317129,,,,,,,,,,
2057,New Hampshire,2029,1307896,,,,,,,,,,
2058,New Hampshire,2030,1297613,,,,,,,,,,
2059,New Jersey,1960,6066782,,,,2712.0,2400.0,,,,,
2060,New Jersey,1961,6176920,,,,2777.0,2457.0,,,,,
2061,New Jersey,1962,6287058,,,,2936.0,2594.0,,,,,
2062,New Jersey,1963,6397196,,,,3008.0,2655.0,,,,,
2063,New Jersey,1964,6507334,,,,3163.0,2843.0,,,,,
2064,New Jersey,1965,6617473,,,,3344.0,2983.0,,,,,
2065,New Jersey,1966,6727611,,,,3577.0,3188.0,,,,,
2066,New Jersey,1967,6837749,,,,3810.0,3372.0,,,,,
2067,New Jersey,1968,6947887,,,,4135.0,3627.0,,,,,
2068,New Jersey,1969,7058025,,,,4581.0,3982.0,,,,,
2069,New Jersey,1970,7168164,129.5255096621053,,,4909.0,4313.0,,,,,
2070,New Jersey,1971,7187829,124.9788152942728,,,5229.0,4658.0,,,,,
2071,New Jersey,1972,7207495,127.8854994297518,,,5642.0,4959.0,,,,,
2072,New Jersey,1973,7227161,131.4884913406173,,,6143.0,5442.0,,,,,
2073,New Jersey,1974,7246827,119.8489872594677,,,6673.0,5886.0,,,,,
2074,New Jersey,1975,7266493,105.9602423030534,,,7203.0,6445.0,,,,,
2075,New Jersey,1976,7286159,117.1659300348515,,,7817.0,6921.0,,10.38,,,
2076,New Jersey,1977,7305825,113.157064380544,,,8554.0,7490.0,,9.28,,,
2077,New Jersey,1978,7325491,111.0421648960881,,,9475.0,8274.0,,7.24,,,
2078,New Jersey,1979,7345157,109.848450891539,,,10493.0,9069.0,,6.87,,,
2079,New Jersey,1980,7364823,110.4325603666301,,,11806.0,10181.0,,7.18,,,47.25
2080,New Jersey,1981,7401359,106.9447700989868,,,13118.0,11279.0,,7.52,,,39.94736842105263
2081,New Jersey,1982,7437896,109.0653257320522,,,14127.0,12158.0,,8.71,,,43.63157894736842
2082,New Jersey,1983,7474432,110.5420971455864,,,15193.0,13224.0,,8.19,,,45.611111111111114
2083,New Jersey,1984,7510969,116.7571807610183,,,16684.0,14585.0,,6.27,,,45.3125
2084,New Jersey,1985,7547505,111.4383679698362,,,17776.0,15395.0,,5.61,,,45.8125
2085,New Jersey,1986,7584042,113.5045308663713,,,18891.0,16338.0,,5.03,,,42.375
2086,New Jersey,1987,7620578,117.8912206599891,,,20169.0,17270.0,,4.03,,,41.875
2087,New Jersey,1988,7657115,116.1297272754724,,,22105.0,19155.0,,3.75,,,40.0
2088,New Jersey,1989,7693651,120.7514983455467,,,23671.0,20533.0,,4.05,,,38.125
2089,New Jersey,1990,7730188,109.312717753758,,,24755.0,21557.0,,5.07,,,38.6875
2090,New Jersey,1991,7798604,109.7762472198626,,,25103.0,21949.0,,6.78,,,39.625
2091,New Jersey,1992,7867020,116.6587925888017,,,26699.0,23396.0,,8.51,,,35.588235294117645
2092,New Jersey,1993,7935436,113.6388721446565,,,27350.0,23880.0,,7.78,,,37.23529411764706
2093,New Jersey,1994,8003852,123.5445855988288,,,28083.0,24417.0,,6.82,,,38.88235294117647
2094,New Jersey,1995,8072269,123.2668393538212,,,29555.0,25762.0,,6.42,,,36.588235294117645
2095,New Jersey,1996,8140685,123.3956214495255,,,30999.0,26817.0,,6.12,,,37.470588235294116
2096,New Jersey,1997,8209101,125.0292606219299,,454064.1,32705.0,28054.0,,5.32,,,37.294117647058826
2097,New Jersey,1998,8277517,120.3077046008304,,461237.3,34580.0,29365.0,,4.56,,,37.470588235294116
2098,New Jersey,1999,8345933,123.7846970282618,,477827.9,35854.0,30230.0,,4.4,81.0,,41.88235294117647
2099,New Jersey,2000,8414350,124.0367553840586,,503901.5,39095.0,32751.0,,3.65,80.0,,40.76470588235294
2100,New Jersey,2001,8452104,120.5716139487912,,509631.5,40189.0,33807.0,,4.23,78.0,,43.0
2101,New Jersey,2002,8489858,120.6098340341575,,517752.2,40454.0,35111.0,,5.77,81.0,,42.35294117647059
2102,New Jersey,2003,8527613,123.2600268380895,,529815.9,41167.0,36146.0,,5.84,78.0,,41.294117647058826
2103,New Jersey,2004,8565367,125.7888771590167,,536174.0,42825.0,37666.0,,4.92,80.0,,39.94117647058823
2104,New Jersey,2005,8603122,130.3138794717449,,546357.8,44238.0,38347.0,,4.44,80.0,2561.0,42.35294117647059
2105,New Jersey,2006,8640876,123.0087757090131,,555211.0,47366.0,40904.0,,4.62,79.0,,44.470588235294116
2106,New Jersey,2007,8678630,130.6659908102641,,560823.8,50133.0,42774.0,,4.21,73.0,,46.11764705882353
2107,New Jersey,2008,8716385,128.1829573654528,107.563,573202.7,51606.0,44165.0,28341.0,5.45,73.0,,45.529411764705884
2108,New Jersey,2009,8754139,111.3090454705612,111.124,546362.2,49828.0,44210.0,27109.0,8.93,74.0,,41.529411764705884
2109,New Jersey,2010,8791894,105.4222812998324,108.867,554764.4,50961.0,45092.0,27014.0,9.66,73.0,,44.25
2110,New Jersey,2011,8841604,104.7544248064336,109.277,548479.3,52854.0,46108.0,27120.0,9.38,73.0,,45.5
2111,New Jersey,2012,8891314,98.7393028632374,109.42,560729.7,54235.0,47568.0,25690.0,9.38,77.0,,44.5625
2112,New Jersey,2013,8941024,100.0419436275446,109.077,570952.4,54365.0,46895.0,25313.0,8.38,77.0,,42.375
2113,New Jersey,2014,8990734,104.4686918322499,109.154,570696.4,56367.0,48634.0,22970.0,6.73,75.0,2970.0,43.0625
2114,New Jersey,2015,9040444,103.1928337672148,108.99,581414.9,58408.0,50078.0,22593.0,5.7,75.0,3218.0,42.375
2115,New Jersey,2016,9090154,104.9937175934206,109.111,587049.7,59776.0,51335.0,21856.0,4.94,75.0,3839.0,44.375
2116,New Jersey,2017,9139864,98.84634473200845,109.323,590086.7,61704.0,53134.0,20610.0,4.53,82.0,4482.0,42.9375
2117,New Jersey,2018,9189574,104.5952505270454,111.078,606892.2,64198.0,55615.0,18536.0,4.01,82.0,4676.0,42.9375
2118,New Jersey,2019,9239284,100.4130062704111,111.183,618691.0,67518.0,58464.0,18420.0,3.45,81.0,4650.0,43.5
2119,New Jersey,2020,9288994,83.35058100363545,110.712,597221.4,70430.0,61560.0,17363.0,9.45,81.0,4761.0,40.5
2120,New Jersey,2021,9436218,88.63079307673173,109.19,632463.3,76040.0,65700.0,12583.0,6.61,80.0,5077.0,42.375
2121,New Jersey,2022,9506562,92.5172565030579,108.768,650235.8,77456.0,64898.0,19018.0,3.67,79.0,4956.0,41.75
2122,New Jersey,2023,9578887,,108.883,663888.5,81325.0,70492.0,20015.0,,,,43.733333333333334
2123,New Jersey,2024,9653261,,,678968.4,84071.0,72893.0,,,,,40.0
2124,New Jersey,2025,9729750,,,,,,,,,,
2125,New Jersey,2026,9808419,,,,,,,,,,
2126,New Jersey,2027,9889336,,,,,,,,,,
2127,New Jersey,2028,9972566,,,,,,,,,,
2128,New Jersey,2029,10058176,,,,,,,,,,
2129,New Jersey,2030,10146233,,,,,,,,,,
2130,New Mexico,1960,951023,,,,2004.0,1829.0,,,,,
2131,New Mexico,1961,957520,,,,2073.0,1892.0,,,,,
2132,New Mexico,1962,964018,,,,2124.0,1932.0,,,,,
2133,New Mexico,1963,970516,,,,2174.0,1979.0,,,,,
2134,New Mexico,1964,977013,,,,2260.0,2083.0,,,,,
2135,New Mexico,1965,983511,,,,2383.0,2180.0,,,,,
2136,New Mexico,1966,990009,,,,2517.0,2302.0,,,,,
2137,New Mexico,1967,996506,,,,2620.0,2395.0,,,,,
2138,New Mexico,1968,1003004,,,,2854.0,2597.0,,,,,
2139,New Mexico,1969,1009502,,,,3109.0,2787.0,,,,,
2140,New Mexico,1970,1016000,35.02544520064341,,,3420.0,3081.0,,,,,
2141,New Mexico,1971,1044689,37.29747197866154,,,3677.0,3363.0,,,,,
2142,New Mexico,1972,1073378,39.74554210132808,,,4039.0,3668.0,,,,,
2143,New Mexico,1973,1102068,40.10912993381269,,,4421.0,4016.0,,,,,
2144,New Mexico,1974,1130757,40.60999875621271,,,4858.0,4391.0,,,,,
2145,New Mexico,1975,1159447,39.24205276980508,,,5391.0,4955.0,,,,,
2146,New Mexico,1976,1188136,42.02969897687981,,,5846.0,5323.0,,8.72,,,
2147,New Mexico,1977,1216825,41.77113258587275,,,6382.0,5802.0,,7.73,,,
2148,New Mexico,1978,1245515,40.14959044659133,,,7148.0,6435.0,,6.19,,,
2149,New Mexico,1979,1274204,40.60651724498247,,,7877.0,7078.0,,6.67,,,
2150,New Mexico,1980,1302894,44.92732822472269,,,8649.0,7781.0,,7.61,,,35.0
2151,New Mexico,1981,1324111,44.10916490084438,,,9597.0,8532.0,,7.22,,,38.6
2152,New Mexico,1982,1345329,45.21614575450914,,,10273.0,9116.0,,9.03,,,36.8
2153,New Mexico,1983,1366546,48.71721866135499,,,10820.0,9825.0,,9.71,,,37.0
2154,New Mexico,1984,1387764,46.05952932406043,,,11612.0,10580.0,,7.72,,,32.333333333333336
2155,New Mexico,1985,1408981,46.67963146422586,,,12384.0,11258.0,,8.57,,,29.666666666666668
2156,New Mexico,1986,1430199,43.21530403003494,,,12656.0,11564.0,,9.23,,,30.0
2157,New Mexico,1987,1451416,46.42446310269297,,,13010.0,11756.0,,8.92,,,33.0
2158,New Mexico,1988,1472634,48.16664650097369,,,13675.0,12368.0,,7.59,,,32.2
2159,New Mexico,1989,1493851,50.47820646620063,,,14514.0,13063.0,,6.75,,,33.4
2160,New Mexico,1990,1515069,52.93018573210377,,,15308.0,13787.0,,6.68,,,27.8
2161,New Mexico,1991,1545466,48.31133206936533,,,16044.0,14495.0,,7.27,,,25.866666666666667
2162,New Mexico,1992,1575864,51.03756224708251,,,16784.0,15186.0,,7.32,,,25.733333333333334
2163,New Mexico,1993,1606262,51.83523023158909,,,17595.0,15879.0,,7.28,,,24.4
2164,New Mexico,1994,1636659,51.73735267199976,,,18265.0,16452.0,,6.53,,,25.0
2165,New Mexico,1995,1667057,50.36214686976161,,,19191.0,17310.0,,6.65,,,21.88888888888889
2166,New Mexico,1996,1697455,52.4794659346967,,,19782.0,17761.0,,7.48,,,23.555555555555557
2167,New Mexico,1997,1727852,55.82345972903482,,67993.2,20509.0,18313.0,,6.43,,,24.75
2168,New Mexico,1998,1758250,55.35655211597,,67718.1,21318.0,19021.0,,6.24,,,27.5625
2169,New Mexico,1999,1788648,56.26857283954612,,71421.0,21523.0,19142.0,,5.6,36.0,,30.9375
2170,New Mexico,2000,1819046,58.24877618307523,,72733.8,23019.0,20534.0,,5.02,35.0,,30.77777777777778
2171,New Mexico,2001,1843059,58.38006049433567,,72996.4,24545.0,21832.0,,4.96,35.0,,28.88888888888889
2172,New Mexico,2002,1867072,55.45386377103492,,75345.9,25237.0,22892.0,,5.48,36.0,,29.833333333333332
2173,New Mexico,2003,1891085,57.85901434480765,,78766.8,26108.0,23883.0,,5.9,37.0,,32.470588235294116
2174,New Mexico,2004,1915099,58.90157497898484,,85751.0,27366.0,25090.0,,5.56,37.0,,30.25
2175,New Mexico,2005,1939112,59.46852509333277,,86295.9,28744.0,26117.0,,5.18,37.0,1267.0,31.375
2176,New Mexico,2006,1963125,60.39342088631653,,88554.5,30433.0,27450.0,,4.23,36.0,,32.588235294117645
2177,New Mexico,2007,1987139,59.01430322621116,,89392.3,31780.0,28578.0,,3.59,35.0,,32.833333333333336
2178,New Mexico,2008,2011152,56.78007629802526,95.114,89012.9,33552.0,30431.0,12803.0,4.3,36.0,,32.72222222222222
2179,New Mexico,2009,2035165,57.66660777078076,95.964,90829.2,32901.0,30295.0,12223.0,7.05,37.0,,31.77777777777778
2180,New Mexico,2010,2059179,53.85434608821758,94.505,90721.0,33658.0,31133.0,12006.0,7.78,36.0,,32.388888888888886
2181,New Mexico,2011,2065013,56.16246135830342,97.088,90552.3,35069.0,32176.0,11746.0,7.22,36.0,,35.22222222222222
2182,New Mexico,2012,2070847,54.06763653566429,96.483,90762.4,35694.0,32806.0,11397.0,6.97,37.0,,35.333333333333336
2183,New Mexico,2013,2076681,53.54506674359737,95.561,90104.0,34857.0,31690.0,11278.0,6.91,37.0,,35.5
2184,New Mexico,2014,2082516,50.38065091879735,95.469,92621.1,36880.0,33558.0,11909.0,6.59,37.0,1534.0,35.294117647058826
2185,New Mexico,2015,2088350,50.44614667943358,95.414,93503.9,37752.0,34304.0,12638.0,6.6,36.0,1430.0,32.125
2186,New Mexico,2016,2094184,48.53262364543622,94.452,93043.5,38474.0,35008.0,13809.0,6.75,36.0,1487.0,32.25
2187,New Mexico,2017,2100019,49.29284212344467,95.72,93210.1,39196.0,35739.0,16131.0,6.04,41.0,1460.0,33.6875
2188,New Mexico,2018,2105853,45.54044836085303,91.625,96077.0,40976.0,37527.0,16430.0,4.92,41.0,1514.0,35.6875
2189,New Mexico,2019,2111687,48.63715511141613,92.981,100342.2,43223.0,39424.0,15674.0,4.96,42.0,1687.0,33.3125
2190,New Mexico,2020,2117522,44.89666074141058,91.807,97622.4,46483.0,42966.0,15240.0,7.92,42.0,1853.0,33.8125
2191,New Mexico,2021,2123646,45.72463712989924,89.835,100917.6,50682.0,46601.0,15398.0,7.06,44.0,2188.0,35.125
2192,New Mexico,2022,2122343,46.45297186999303,90.911,103301.6,53069.0,47632.0,15774.0,4.02,43.0,2126.0,33.75
2193,New Mexico,2023,2119144,,90.386,110323.7,55166.0,49809.0,14843.0,,,,33.6875
2194,New Mexico,2024,2113988,,,112800.8,57652.0,51932.0,,,,,32.6875
2195,New Mexico,2025,2106818,,,,,,,,,,
2196,New Mexico,2026,2097575,,,,,,,,,,
2197,New Mexico,2027,2086199,,,,,,,,,,
2198,New Mexico,2028,2072633,,,,,,,,,,
2199,New Mexico,2029,2056817,,,,,,,,,,
2200,New Mexico,2030,2038692,,,,,,,,,,
2201,New York,1960,16782304,,,,2847.0,2478.0,,,,,
2202,New York,1961,16927770,,,,2936.0,2543.0,,,,,
2203,New York,1962,17073236,,,,3055.0,2649.0,,,,,
2204,New York,1963,17218702,,,,3160.0,2742.0,,,,,
2205,New York,1964,17364169,,,,3351.0,2948.0,,,,,
2206,New York,1965,17509635,,,,3531.0,3097.0,,,,,
2207,New York,1966,17655101,,,,3768.0,3284.0,,,,,
2208,New York,1967,17800568,,,,4044.0,3496.0,,,,,
2209,New York,1968,17946034,,,,4435.0,3807.0,,,,,
2210,New York,1969,18091500,,,,4619.0,3896.0,,,,,
2211,New York,1970,18236967,284.9405948226376,,,4920.0,4228.0,,,,,
2212,New York,1971,18169077,277.0847783006956,,,5234.0,4564.0,,,,,
2213,New York,1972,18101188,274.1129537589899,,,5603.0,4833.0,,,,,
2214,New York,1973,18033298,280.4010774957281,,,6022.0,5217.0,,,,,
2215,New York,1974,17965409,258.8163218487875,,,6533.0,5640.0,,,,,
2216,New York,1975,17897519,244.482737658435,,,7066.0,6194.0,,,,,
2217,New York,1976,17829630,262.6106586159897,,,7510.0,6550.0,,10.21,,,
2218,New York,1977,17761740,259.8173623730717,,,8158.0,7088.0,,9.17,,,
2219,New York,1978,17693851,254.5414762215873,,,8949.0,7741.0,,7.71,,,
2220,New York,1979,17625961,233.2025234221732,,,9832.0,8442.0,,7.1,,,
2221,New York,1980,17558072,221.7016884712216,,,11006.0,9414.0,,7.43,,,34.95238095238095
2222,New York,1981,17601310,205.644648835527,,,12263.0,10386.0,,7.56,,,33.95238095238095
2223,New York,1982,17644548,195.498599496849,,,13312.0,11253.0,,8.7,,,36.42857142857143
2224,New York,1983,17687786,177.989161019175,,,14288.0,12292.0,,8.88,,,34.904761904761905
2225,New York,1984,17731025,182.9912097067188,,,15726.0,13564.0,,7.22,,,36.25
2226,New York,1985,17774263,187.832727870092,,,16801.0,14396.0,,6.6,,,37.63636363636363
2227,New York,1986,17817501,190.6643340191715,,,17903.0,15326.0,,6.22,,,35.75
2228,New York,1987,17860740,201.5534179377408,,,18991.0,16087.0,,4.79,,,38.21739130434783
2229,New York,1988,17903978,208.8956419442797,,,20814.0,17852.0,,4.23,,,35.52173913043478
2230,New York,1989,17947216,213.7685036020341,,,22439.0,19135.0,,4.87,,,34.24
2231,New York,1990,17990455,207.2772436373192,,,23992.0,20646.0,,5.35,,,30.393939393939394
2232,New York,1991,18089055,199.5013042911031,,,23898.0,20675.0,,7.31,,,32.26470588235294
2233,New York,1992,18187655,198.979045388429,,,25050.0,21700.0,,8.68,,,30.11764705882353
2234,New York,1993,18286255,193.5626454155025,,,25561.0,22059.0,,7.92,,,31.08823529411765
2235,New York,1994,18384855,191.5877542239012,,,26234.0,22636.0,,6.92,,,32.8235294117647
2236,New York,1995,18483456,197.2766543878035,,,27549.0,23718.0,,6.33,,,31.833333333333332
2237,New York,1996,18582056,199.7822247937995,,,28886.0,24655.0,,6.26,,,32.51428571428571
2238,New York,1997,18680656,204.1135048311496,,1085934.4,30398.0,25765.0,,6.4,,,33.21212121212121
2239,New York,1998,18779256,202.9387354034369,,1112323.6,31995.0,26876.0,,5.6,,,33.76470588235294
2240,New York,1999,18877856,205.6185852115445,,1172149.8,33641.0,28101.0,,5.18,218.0,,38.903225806451616
2241,New York,2000,18976457,212.1440222623572,,1217036.4,35955.0,29930.0,,4.51,215.0,,37.11764705882353
2242,New York,2001,19016621,207.8273857762766,,1240755.2,37176.0,30598.0,,4.88,212.0,,39.57142857142857
2243,New York,2002,19056786,201.9852521343759,,1228580.8,36972.0,31703.0,,6.2,211.0,,38.611111111111114
2244,New York,2003,19096950,212.8881155599215,,1236563.1,37420.0,32400.0,,6.4,207.0,,37.94444444444444
2245,New York,2004,19137115,215.1424698598058,,1269433.1,39093.0,33663.0,,5.79,206.0,,35.794117647058826
2246,New York,2005,19177279,211.2667926909168,,1301438.0,40645.0,34473.0,,4.96,203.0,4645.0,38.705882352941174
2247,New York,2006,19217444,193.6607754451723,,1339568.5,43760.0,36589.0,,4.53,203.0,,35.44117647058823
2248,New York,2007,19257608,199.7956052834719,,1353798.9,47020.0,38820.0,,4.43,202.0,,41.26470588235294
2249,New York,2008,19297773,189.9629773774899,111.455,1328095.7,47909.0,39676.0,77567.0,5.41,194.0,,41.5
2250,New York,2009,19337937,173.8371810808789,111.204,1379504.6,46936.0,40661.0,75034.0,8.37,189.0,,39.114285714285714
2251,New York,2010,19378102,184.8460904095556,110.132,1431624.0,48578.0,41862.0,75807.0,8.72,185.0,,39.911764705882355
2252,New York,2011,19460416,175.0301717965697,110.978,1440346.8,50772.0,43134.0,77319.0,8.36,182.0,,40.470588235294116
2253,New York,2012,19542731,167.576969938648,109.733,1496280.1,52625.0,44938.0,79326.0,8.62,178.0,,39.42424242424242
2254,New York,2013,19625046,168.6149674632271,109.791,1501818.0,52874.0,44153.0,76387.0,7.79,177.0,,38.689655172413794
2255,New York,2014,19707360,175.729060189592,108.954,1535375.9,54496.0,45276.0,75832.0,6.29,174.0,5945.0,38.41379310344828
2256,New York,2015,19789675,173.7461500013099,109.666,1565835.2,56608.0,46709.0,75043.0,5.23,170.0,6515.0,38.96551724137931
2257,New York,2016,19871990,169.3300659572023,110.138,1590567.8,58400.0,48772.0,74134.0,4.88,169.0,7354.0,37.41379310344828
2258,New York,2017,19954304,165.0916200493858,109.945,1624800.7,62206.0,51954.0,70416.0,4.63,168.0,7687.0,37.275862068965516
2259,New York,2018,20036619,174.3819349150162,109.587,1665186.8,64229.0,53643.0,68265.0,4.1,166.0,7415.0,37.0
2260,New York,2019,20118934,168.4012340958123,109.418,1704364.3,66460.0,55626.0,69417.0,3.85,163.0,7390.0,37.10344827586207
